First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2,Winner
115,56,115,284,5,12,145,10,12,40,65,28,0,65,-8,1.0,1.0,1.0,1.0,1
358,636,358,266,14,12,251,14,12,35,15,15,35,45,35,0.5,1.0,0.5,1.0,0
54,532,54,730,0,14,577,3,8,10,5,-27,-55,-22,-46,0.5,0.5,1.0,1.0,1
534,798,534,749,3,18,288,14,8,-30,-45,47,-45,-23,16,1.0,1.0,1.0,1.0,0
768,179,768,717,15,2,487,12,7,-18,71,69,-7,-37,1,2.0,1.0,0.5,0.5,0
94,724,94,597,17,12,135,6,15,-10,-24,-17,-69,-30,-59,2.0,1.0,0.5,1.0,1
795,437,795,783,2,10,467,6,5,44,22,69,3,43,14,1.0,2.0,0.5,1.0,0
313,432,313,735,12,12,138,14,12,30,-15,-10,-40,-35,-90,1.0,1.0,1.0,1.0,1
305,251,305,320,14,4,515,10,12,-52,-25,-25,25,15,10,1.0,1.0,1.0,1.0,0
269,289,269,442,15,1,766,0,12,55,119,115,75,90,51,2.0,1.0,2.0,1.0,0
593,733,593,694,5,12,586,0,12,37,45,15,-2,10,0,0.5,1.0,0.5,1.0,1
568,428,568,663,12,12,304,16,15,-15,10,-10,-55,-10,-20,0.5,1.0,1.0,1.0,1
290,287,290,618,0,12,778,12,12,12,5,14,-5,-16,-45,1.0,1.0,1.0,1.0,1
762,733,762,150,13,2,586,0,12,27,40,50,70,98,9,1.0,1.0,0.5,1.0,0
217,100,217,722,14,12,225,8,14,18,37,18,-28,13,-32,2.0,1.0,2.0,1.0,1
668,87,668,44,14,12,632,17,15,-20,0,-35,25,15,10,0.5,1.0,1.0,0.5,0
165,49,165,430,14,12,495,9,14,61,100,15,119,55,110,2.0,1.0,1.0,1.0,0
123,771,123,683,9,12,680,4,12,-30,-10,50,-10,-90,0,1.0,1.0,1.0,1.0,1
261,154,261,460,12,12,6,15,7,15,-25,40,-20,-5,-30,0.5,1.0,1.0,1.0,1
225,640,225,440,16,10,163,14,12,10,85,180,-70,35,0,1.0,1.0,0.5,1.0,1
313,103,313,735,12,12,416,8,14,20,15,0,-115,-40,-40,0.0,1.0,0.0,1.0,1
106,505,106,297,14,12,705,13,5,2,-33,5,-13,50,-18,4.0,1.0,1.0,0.5,1
453,614,453,576,9,14,330,10,1,-35,-47,-15,60,35,-2,2.0,0.5,1.0,1.0,1
107,48,107,326,17,12,242,13,7,-45,25,20,-40,-50,-40,1.0,1.0,1.0,1.0,1
722,590,722,195,6,12,187,10,17,-70,-90,-20,12,-5,-28,2.0,1.0,2.0,0.5,1
559,431,559,523,6,5,136,14,12,40,23,-105,0,-105,-35,1.0,0.5,2.0,1.0,1
141,727,141,269,17,7,260,17,1,23,30,12,-43,29,-41,0.5,1.0,0.5,1.0,1
490,239,490,87,12,7,677,11,10,26,15,5,62,12,41,1.0,1.0,2.0,0.0,0
490,340,490,87,12,7,425,3,12,6,-10,-35,-43,-38,-44,1.0,0.5,2.0,1.0,1
373,128,373,757,17,10,243,17,12,65,11,13,41,21,-3,0.5,1.0,1.0,1.0,1
3,730,3,731,9,14,204,12,7,35,32,40,60,62,18,0.5,1.0,1.0,2.0,0
502,91,502,626,13,0,192,12,7,-12,-15,35,-28,-7,5,1.0,0.5,1.0,2.0,0
714,104,714,316,17,5,498,15,10,56,27,-70,99,45,38,4.0,2.0,0.5,1.0,0
788,276,788,257,8,9,436,9,2,15,-10,47,-87,-10,-91,1.0,0.25,0.5,1.0,1
459,16,459,763,0,9,70,0,7,0,14,35,-11,25,-34,0.5,0.25,2.0,4.0,1
432,143,432,138,14,12,340,17,11,-80,10,10,10,-5,120,1.0,1.0,1.0,0.5,0
724,2,724,135,6,15,302,9,14,15,7,9,34,20,44,2.0,2.0,0.5,1.0,0
648,533,648,585,12,9,274,3,6,30,35,-37,-45,-37,9,1.0,0.5,0.5,2.0,0
250,357,250,318,17,2,653,14,12,15,70,60,25,15,25,1.0,1.0,1.0,1.0,0
155,439,155,399,15,7,528,17,12,27,84,32,9,39,110,1.0,1.0,2.0,1.0,0
447,20,447,327,0,12,406,0,14,-28,-125,1,10,-39,-120,0.5,1.0,1.0,1.0,1
366,371,366,11,2,7,646,15,15,5,-25,5,15,40,10,1.0,0.5,2.0,1.0,0
337,770,337,427,5,15,27,15,11,-63,23,13,-19,-7,42,4.0,1.0,0.5,0.5,0
358,765,358,266,14,12,278,3,13,36,7,32,29,67,10,1.0,1.0,1.0,1.0,0
198,110,198,46,9,12,177,3,12,15,30,25,10,20,-90,1.0,1.0,0.5,1.0,0
152,760,152,309,15,18,36,15,18,-42,-25,-25,1,-41,-13,1.0,1.0,1.0,1.0,1
164,577,164,429,14,5,474,14,12,30,165,55,87,45,106,0.5,0.5,1.0,1.0,0
174,646,174,120,17,12,726,11,12,-6,-15,-5,-51,-32,-21,1.0,1.0,0.5,1.0,1
438,59,438,300,6,5,513,12,12,11,34,11,39,6,-7,1.0,2.0,1.0,1.0,1
614,443,614,330,10,1,658,12,7,40,42,30,25,30,12,0.0,1.0,1.0,1.0,0
789,127,789,48,11,12,593,17,12,0,4,-10,-63,-10,-57,0.5,1.0,1.0,1.0,1
504,421,504,118,13,5,422,2,15,-32,-69,-60,-99,-80,-60,1.0,0.5,1.0,4.0,1
565,214,565,750,12,12,475,1,7,0,0,27,-25,27,-14,1.0,1.0,1.0,1.0,1
158,635,158,775,3,7,97,12,12,15,-5,25,60,30,-15,1.0,1.0,1.0,1.0,1
386,21,386,616,8,12,521,12,7,4,30,-5,28,-2,-11,0.0,1.0,0.0,1.0,1
408,404,408,607,2,12,250,17,12,10,11,-5,-54,-25,-2,1.0,1.0,0.5,1.0,1
349,440,349,603,17,1,540,17,12,6,54,-28,14,-36,45,0.5,1.0,0.5,1.0,0
410,295,410,435,2,7,358,17,9,35,95,80,60,20,70,1.0,2.0,0.5,0.25,0
83,569,83,245,15,10,547,1,12,39,70,93,5,28,-21,1.0,1.0,1.0,1.0,1
249,411,249,420,1,6,45,16,15,35,35,10,105,30,85,2.0,2.0,0.5,0.0,0
173,609,173,704,17,12,514,9,12,5,30,14,-26,-2,13,0.5,1.0,2.0,1.0,0
770,572,770,27,15,11,620,9,12,48,-21,9,1,29,-43,1.0,2.0,2.0,1.0,1
51,473,51,736,9,14,156,8,7,-15,30,51,50,46,-20,0.5,0.5,1.0,2.0,1
452,106,452,64,9,14,297,14,12,-45,-43,-35,-23,-45,-12,1.0,1.0,2.0,1.0,1
550,769,550,126,1,12,12,15,11,-7,31,40,68,27,79,1.0,1.0,1.0,1.0,0
525,740,525,382,11,10,207,4,12,32,65,12,-42,-94,5,1.0,1.0,1.0,1.0,0
464,762,464,732,0,7,150,13,2,5,5,12,-17,-21,-4,0.5,1.0,1.0,1.0,1
147,798,147,305,3,12,288,14,8,-15,-45,0,-40,-35,60,1.0,1.0,1.0,1.0,1
572,45,572,620,9,12,303,12,4,-40,53,43,53,38,81,1.0,1.0,1.0,1.0,0
569,741,569,547,1,12,623,9,12,-25,-15,-11,-12,-20,14,1.0,1.0,1.0,1.0,0
193,28,193,768,14,7,193,12,7,0,-15,5,34,9,-5,1.0,1.0,1.0,1.0,1
247,445,247,294,1,6,50,12,12,-14,15,-10,45,10,34,1.0,1.0,1.0,1.0,0
511,280,511,0,9,11,408,6,5,10,-68,-5,-38,5,-40,0.5,0.5,4.0,2.0,1
435,44,435,703,9,10,485,6,12,22,33,30,-6,-15,-44,0.5,2.0,2.0,1.0,1
794,359,794,773,1,7,651,12,12,66,71,35,71,38,39,1.0,1.0,1.0,1.0,0
196,758,196,15,3,12,381,1,15,4,-17,-3,47,15,-18,1.0,1.0,1.0,1.0,1
470,410,470,609,17,12,435,2,7,-19,-97,-82,-63,-28,-86,0.5,1.0,1.0,1.0,1
631,164,631,222,13,12,429,14,5,-26,-95,-18,-94,-18,-55,1.0,1.0,2.0,0.5,1
451,790,451,369,3,12,28,11,12,-15,3,-105,51,33,42,1.0,1.0,1.0,1.0,0
211,442,211,550,17,10,659,12,7,55,30,55,35,35,-25,1.0,0.0,1.0,1.0,1
773,582,773,130,3,4,55,3,12,22,-2,25,31,35,25,0.5,1.0,0.5,1.0,0
403,59,403,295,17,12,513,12,12,-10,34,45,29,10,-63,1.0,1.0,1.0,1.0,1
401,413,401,747,11,18,451,16,15,30,-55,-40,0,0,-5,0.25,1.0,1.0,1.0,1
228,679,228,553,17,14,3,0,12,-15,25,35,-45,-5,-60,1.0,1.0,0.5,1.0,1
753,196,753,654,4,12,15,3,12,-12,-23,-25,-52,-25,-32,1.0,1.0,1.0,1.0,1
578,434,578,476,14,12,262,9,12,41,-34,0,52,30,-7,1.0,1.0,1.0,1.0,1
210,40,210,762,17,10,478,13,10,-26,-57,-32,-60,-50,-70,2.0,2.0,0.5,1.0,1
38,716,38,481,13,12,445,12,15,-54,-20,-37,-88,-88,-40,1.0,1.0,1.0,2.0,1
18,458,18,312,0,14,69,0,12,5,-4,5,-4,-20,-1,1.0,1.0,0.5,1.0,1
538,742,538,723,14,12,241,9,12,-48,-25,68,-22,49,27,1.0,1.0,1.0,1.0,0
702,627,702,737,9,5,76,17,16,17,-18,-61,7,64,76,4.0,2.0,0.5,0.5,0
403,412,403,295,17,12,452,16,15,-5,29,5,39,-5,2,1.0,1.0,0.5,1.0,0
517,136,517,684,9,12,376,6,12,35,5,68,10,-35,-43,0.5,1.0,2.0,1.0,1
465,89,465,500,3,12,378,3,17,35,10,0,-50,35,50,0.5,1.0,0.5,0.5,0
505,502,505,705,13,5,626,13,0,43,56,-25,56,10,20,0.5,0.25,0.5,0.25,0
601,644,601,602,0,9,725,11,12,9,3,20,-25,0,-2,1.0,1.0,2.0,1.0,1
459,84,459,763,0,9,533,6,12,10,-26,30,14,40,-54,0.5,0.5,4.0,1.0,1
548,525,548,517,17,12,382,11,10,-30,-50,0,10,20,0,2.0,1.0,0.5,1.0,1
707,521,707,568,2,6,772,0,7,14,44,14,34,64,-5,1.0,2.0,0.5,1.0,1
14,62,14,80,0,12,386,5,12,5,-50,0,-15,-25,-25,0.5,1.0,0.5,1.0,1
728,501,728,68,12,12,282,10,12,-70,-76,-80,-36,-36,10,1.0,1.0,1.0,1.0,0
182,246,182,650,0,14,622,16,7,-25,-20,-100,0,-30,-40,0.25,0.0,1.0,2.0,1
741,117,741,623,9,12,350,12,12,-24,10,-27,2,-18,22,1.0,1.0,1.0,1.0,0
29,431,29,173,13,12,136,14,12,-15,-10,-116,-30,-106,-35,1.0,1.0,2.0,1.0,1
719,574,719,91,9,12,621,6,12,-19,-37,2,-50,-18,-63,0.5,1.0,2.0,1.0,1
209,477,209,771,0,7,423,12,5,0,-71,-49,21,-51,-40,0.5,2.0,1.0,0.25,1
492,37,492,230,2,10,479,13,10,-32,-22,-42,-35,-40,-34,1.0,2.0,0.5,1.0,1
425,43,425,538,10,6,744,6,12,62,139,120,100,25,25,2.0,0.5,0.5,1.0,0
207,284,207,669,9,12,441,17,10,-70,-120,-80,-65,-80,-40,4.0,1.0,0.5,0.5,1
749,512,749,287,16,8,397,9,11,-45,-52,-5,-97,-68,-2,2.0,1.0,0.5,0.5,1
539,153,539,450,14,12,310,15,18,20,-10,0,40,35,0,1.0,1.0,1.0,1.0,1
152,159,152,309,15,18,466,6,7,-60,-20,0,-70,-40,-35,4.0,2.0,0.25,0.5,1
738,18,738,201,4,12,312,0,14,-1,13,-11,36,54,7,1.0,1.0,0.5,2.0,0
182,579,182,650,0,14,522,12,7,-10,5,-10,4,10,-13,0.5,1.0,1.0,2.0,1
69,302,69,1,14,12,759,17,7,-15,-10,-15,50,25,5,1.0,1.0,1.0,1.0,0
173,713,173,704,17,12,334,2,11,-75,-55,-26,-126,-52,-52,0.5,1.0,1.0,0.5,1
488,199,488,461,14,4,390,17,4,-50,5,-5,50,40,20,1.0,1.0,1.0,1.0,0
683,506,683,159,2,12,75,9,12,3,20,18,-30,18,2,1.0,1.0,0.5,1.0,0
2,619,2,302,9,14,169,0,16,10,-3,-22,45,45,5,1.0,0.5,1.0,1.0,0
735,255,735,738,0,7,637,12,12,25,32,15,70,5,14,1.0,1.0,1.0,1.0,0
70,800,70,311,14,12,740,6,18,-40,-75,-90,-10,-20,35,1.0,1.0,1.0,1.0,0
120,67,120,571,10,16,531,17,12,15,20,30,-20,-20,-65,1.0,1.0,4.0,1.0,1
738,610,738,201,4,12,353,9,12,-26,-22,-36,-49,4,-48,1.0,1.0,1.0,1.0,1
68,397,68,532,17,5,236,11,12,10,15,15,-10,10,-10,1.0,2.0,0.5,1.0,1
540,714,540,30,14,12,316,17,5,-16,53,-20,-4,-20,7,2.0,1.0,1.0,0.5,0
184,197,184,119,13,7,403,3,2,-5,-5,-25,-95,-30,85,1.0,0.5,2.0,1.0,0
577,58,577,474,14,12,449,12,12,36,-20,10,27,15,-66,1.0,1.0,1.0,1.0,1
750,29,750,149,16,8,173,13,12,24,50,106,5,-5,-20,1.0,1.0,0.0,1.0,1
391,640,391,710,9,7,163,14,12,34,28,33,-53,27,21,1.0,1.0,1.0,1.0,0
211,737,211,550,17,10,549,6,13,9,17,13,-44,-1,-71,2.0,2.0,0.5,1.0,0
462,694,462,468,0,7,164,0,17,12,-15,-62,46,2,-43,0.5,1.0,0.5,1.0,1
337,147,337,427,5,15,305,3,12,-5,35,25,-30,-10,-30,1.0,1.0,1.0,1.0,1
459,644,459,763,0,9,725,11,12,24,9,35,14,45,-8,1.0,1.0,2.0,1.0,1
615,652,615,129,6,12,209,9,14,1,35,0,-40,-10,35,2.0,1.0,0.5,1.0,0
786,180,786,256,8,9,348,0,7,15,65,92,18,-5,44,1.0,0.25,1.0,2.0,0
247,594,247,294,1,6,268,5,12,-40,-45,-55,40,0,25,0.5,1.0,2.0,1.0,1
536,720,536,191,3,7,552,9,12,-11,-13,12,49,49,29,0.5,2.0,0.5,1.0,0
729,586,729,144,12,10,231,15,12,0,-79,-53,-10,-3,53,0.5,2.0,0.5,1.0,1
715,80,715,317,17,5,688,17,14,11,2,25,49,-30,8,0.5,0.5,0.5,1.0,0
516,740,516,572,10,16,207,4,12,37,75,62,-57,-99,-35,1.0,1.0,1.0,1.0,0
440,525,440,540,17,12,382,11,10,-46,-64,-12,11,16,-30,2.0,1.0,0.5,1.0,1
174,410,174,120,17,12,435,2,7,-30,-65,-50,-61,-27,-62,0.5,1.0,1.0,1.0,1
634,424,634,462,12,12,263,10,12,-45,-100,-100,-60,-50,-15,1.0,1.0,1.0,1.0,1
252,797,252,148,10,12,412,15,4,40,-40,10,-100,-50,-60,2.0,1.0,0.5,1.0,1
317,294,317,606,0,8,360,17,9,-39,60,15,-10,-20,10,2.0,1.0,1.0,0.5,0
463,790,463,108,0,7,28,11,12,-65,-87,-142,-14,-4,42,1.0,1.0,2.0,1.0,1
770,7,770,27,15,11,84,6,7,45,-7,-6,-10,7,-42,4.0,1.0,1.0,0.5,1
110,783,110,177,3,12,544,8,9,6,-16,0,36,25,94,0.5,1.0,1.0,1.0,0
454,469,454,115,15,12,88,9,12,-3,65,-30,-57,-48,-27,1.0,1.0,2.0,1.0,1
241,731,241,112,17,16,203,6,7,-7,-18,30,9,33,-49,2.0,4.0,0.25,0.5,0
688,190,688,58,12,12,697,4,12,60,90,30,0,30,35,1.0,1.0,1.0,1.0,0
271,21,271,286,6,7,521,12,7,66,85,50,75,119,34,1.0,1.0,1.0,1.0,0
738,789,738,201,4,12,48,11,12,-11,-31,-46,29,44,14,1.0,1.0,1.0,1.0,0
476,223,476,359,12,12,238,10,7,0,1,-21,19,31,20,1.0,1.0,1.0,1.0,0
574,283,574,621,6,12,674,17,10,-25,-12,-27,13,-27,41,0.5,1.0,2.0,2.0,0
621,551,621,591,1,5,604,9,12,-50,-25,-30,-65,-30,-52,1.0,1.0,1.0,1.0,1
723,617,723,59,6,12,128,6,15,-46,29,-47,-50,-35,18,0.5,1.0,0.5,1.0,0
1,679,1,66,9,14,3,0,12,-35,-21,9,-35,5,-100,0.5,1.0,1.0,1.0,1
595,131,595,110,5,12,660,17,15,45,65,10,-45,-20,-70,0.5,1.0,1.0,2.0,0
433,339,433,712,9,12,385,3,12,-15,-7,4,-60,-5,-74,1.0,1.0,0.5,1.0,1
247,452,247,294,1,6,64,9,14,5,30,-5,30,-20,10,1.0,2.0,0.5,1.0,0
19,709,19,43,0,14,337,10,7,-24,-35,-50,-70,0,-26,0.5,0.5,1.0,2.0,1
410,278,410,435,2,7,109,6,5,35,60,70,35,30,65,1.0,2.0,0.5,0.5,0
103,142,103,416,8,14,418,17,1,-35,-90,-29,100,-35,49,0.5,1.0,1.0,2.0,0
37,337,37,479,13,10,427,5,15,30,-8,2,-5,0,-24,1.0,1.0,0.5,2.0,1
453,29,453,576,9,14,173,13,12,25,10,21,85,51,35,0.5,0.5,1.0,1.0,0
73,113,73,372,5,12,124,10,12,20,30,-45,-5,-15,0,1.0,1.0,1.0,1.0,1
374,87,374,111,17,12,632,17,15,-52,5,-45,-50,-45,5,0.5,1.0,0.5,1.0,0
634,784,634,462,12,12,545,8,9,-4,-16,-30,-4,-15,34,0.0,1.0,0.0,1.0,1
681,790,681,456,5,12,28,11,12,-50,-32,-134,11,4,37,2.0,1.0,1.0,1.0,0
181,765,181,347,0,7,278,3,13,11,-3,17,-6,67,15,1.0,0.5,2.0,1.0,0
584,498,584,574,15,12,362,5,17,-15,-35,15,-90,-45,-75,0.25,1.0,2.0,2.0,1
586,590,586,231,15,12,187,10,17,-25,0,70,10,15,-63,0.25,1.0,2.0,2.0,1
732,1,732,682,6,7,66,9,14,33,32,22,9,4,81,2.0,2.0,0.25,1.0,0
478,524,478,465,8,12,239,10,7,-15,-35,-65,60,30,10,1.0,1.0,1.0,1.0,0
734,19,734,648,0,12,43,0,14,-20,-68,20,-18,-50,-46,0.5,1.0,1.0,1.0,1
634,348,634,462,12,12,77,17,1,10,-40,20,-25,20,10,1.0,1.0,1.0,1.0,0
567,755,567,280,12,12,678,4,12,3,32,-1,-24,8,11,1.0,1.0,1.0,1.0,0
354,82,354,73,6,10,259,15,10,15,5,-45,60,30,5,0.5,2.0,1.0,2.0,0
417,783,417,565,16,12,544,8,9,26,9,80,31,95,4,1.0,1.0,1.0,0.5,0
420,85,420,344,2,15,558,6,12,15,-10,10,50,30,5,1.0,1.0,0.5,1.0,0
610,215,610,353,9,12,633,17,15,-25,-15,-5,10,-35,60,2.0,1.0,0.5,1.0,0
350,160,350,438,17,1,154,2,12,29,76,25,60,15,55,0.5,1.0,1.0,1.0,0
122,588,122,83,12,12,679,14,7,183,-52,-50,-42,50,-64,1.0,1.0,1.0,1.0,1
159,77,159,466,6,7,753,9,14,25,10,40,40,40,35,2.0,2.0,0.25,1.0,0
398,598,398,417,11,12,598,17,10,-25,25,5,35,5,26,1.0,1.0,1.0,1.0,0
300,704,300,681,12,7,702,7,12,-39,-45,-50,-80,-60,-36,1.0,1.0,1.0,1.0,1
508,293,508,365,17,12,168,0,14,9,19,6,19,-4,26,1.0,1.0,1.0,1.0,0
763,685,763,99,17,12,247,10,8,-39,-71,-18,3,-17,-11,2.0,1.0,1.0,1.0,1
428,203,428,304,16,15,291,9,7,65,65,60,65,45,50,1.0,1.0,0.5,0.5,0
509,199,509,388,17,7,390,17,4,-25,0,0,40,70,10,0.5,1.0,0.5,1.0,0
106,592,106,297,14,12,404,12,4,-18,13,-56,-7,-11,17,1.0,1.0,1.0,1.0,0
550,394,550,126,1,12,398,1,12,5,-60,30,20,30,10,0.5,1.0,0.5,1.0,0
310,48,310,614,9,12,242,13,7,-15,-40,-10,-25,-15,-55,0.25,1.0,2.0,2.0,1
80,314,80,688,17,14,629,12,12,-70,-90,-35,-15,55,0,1.0,1.0,1.0,1.0,1
463,203,463,108,0,7,291,9,7,-5,-5,2,-5,-13,20,1.0,2.0,0.25,2.0,0
484,9,484,628,13,1,411,6,7,25,-11,-11,-88,-54,-16,1.0,1.0,1.0,1.0,1
700,49,700,106,16,5,495,9,14,46,40,74,15,7,78,1.0,0.5,0.5,0.0,0
437,533,437,467,6,5,274,3,6,14,13,-55,-27,-55,-5,0.5,1.0,1.0,0.5,1
73,485,73,372,5,12,63,16,15,13,56,-36,11,-51,12,1.0,1.0,1.0,2.0,0
627,314,627,76,17,16,629,12,12,-76,-52,33,-12,0,-68,1.0,1.0,0.5,1.0,1
216,657,216,464,8,12,306,0,3,10,13,10,28,35,20,1.0,1.0,0.5,1.0,0
126,617,126,292,17,12,128,6,15,-75,10,-35,-70,-80,5,2.0,1.0,0.5,1.0,0
632,707,632,780,1,12,568,2,6,-60,-55,-60,-70,-80,-25,1.0,1.0,1.0,1.0,1
692,331,692,384,1,7,24,16,16,60,-5,5,15,55,50,1.0,0.25,1.0,2.0,0
11,309,11,748,17,12,393,0,7,-11,3,18,-15,-2,-2,1.0,1.0,1.0,1.0,1
483,22,483,665,13,1,520,12,7,0,3,-8,-9,-9,3,1.0,1.0,1.0,1.0,0
665,170,665,170,3,12,125,6,12,26,33,27,15,20,-25,1.0,1.0,1.0,1.0,1
540,337,540,30,14,12,427,5,15,15,25,-15,45,-15,15,1.0,1.0,0.5,0.5,0
39,299,39,483,13,12,612,9,1,-29,-28,-3,-35,-5,-15,2.0,1.0,0.5,1.0,1
761,762,761,627,13,18,150,13,2,-15,-15,-30,-37,-63,-14,0.5,0.5,0.5,1.0,1
441,1,441,182,17,17,66,9,14,39,37,39,46,36,15,0.5,1.0,1.0,0.0,0
434,137,434,262,9,12,527,0,12,10,-36,-15,0,-5,-49,0.5,1.0,2.0,1.0,1
700,433,700,106,16,5,712,9,12,36,22,65,45,17,77,1.0,1.0,0.5,1.0,0
52,379,52,508,0,9,114,15,9,-51,-11,-42,-36,-52,-18,2.0,1.0,2.0,0.25,1
158,171,158,775,3,7,551,6,12,32,26,27,45,25,20,1.0,1.0,1.0,1.0,0
769,374,769,12,15,11,111,17,12,34,-21,-15,17,28,11,1.0,0.5,2.0,1.0,0
789,690,789,48,11,12,60,12,7,-45,-54,10,-25,-40,-52,2.0,1.0,1.0,1.0,1
393,255,393,2,1,12,637,12,12,10,110,25,55,15,0,1.0,1.0,1.0,1.0,1
307,741,307,415,14,4,623,9,12,2,20,17,103,78,48,1.0,1.0,1.0,1.0,0
528,492,528,413,14,5,230,2,10,10,95,50,25,70,68,1.0,1.0,1.0,1.0,0
212,24,212,185,14,12,431,12,7,-18,-15,-20,-5,15,-11,1.0,1.0,1.0,1.0,1
99,173,99,105,17,11,704,17,12,0,30,116,41,-3,27,0.5,0.5,0.5,1.0,0
58,253,58,449,12,12,537,12,12,-45,-35,-55,-65,-55,30,1.0,1.0,1.0,1.0,0
226,289,226,644,4,12,766,0,12,15,35,15,20,10,10,1.0,1.0,0.5,1.0,0
365,609,365,671,12,7,514,9,12,0,5,10,-30,25,20,1.0,2.0,0.5,1.0,0
409,532,409,580,2,7,577,3,8,45,85,3,15,3,9,1.0,0.5,1.0,1.0,0
647,294,647,131,12,9,360,17,9,20,30,20,0,0,45,1.0,1.0,0.5,0.5,0
15,756,15,453,0,12,636,4,12,-32,-60,-31,-60,-50,-42,0.5,1.0,1.0,1.0,1
196,774,196,15,3,12,74,15,4,40,25,-65,65,-60,5,1.0,1.0,1.0,1.0,0
265,68,265,667,17,12,532,17,5,10,-20,20,20,25,15,0.5,1.0,0.5,1.0,0
564,749,564,510,12,12,287,16,8,0,-25,-61,0,2,14,0.0,1.0,1.0,0.0,1
750,248,750,149,16,8,293,1,6,-16,20,100,-65,-31,-60,0.5,0.5,2.0,2.0,1
142,107,142,418,17,1,326,17,12,65,50,19,45,105,31,0.5,1.0,0.5,1.0,0
427,404,427,433,2,7,250,17,12,50,96,-5,66,25,63,1.0,1.0,0.5,1.0,0
454,302,454,115,15,12,759,17,7,27,95,10,-25,0,-27,2.0,1.0,2.0,0.5,1
323,574,323,32,12,4,621,6,12,-25,-78,-23,-78,-23,-81,1.0,0.5,1.0,1.0,1
262,67,262,54,12,12,531,17,12,190,-55,-55,25,85,-35,1.0,1.0,1.0,1.0,1
710,434,710,338,10,7,262,9,12,14,56,5,50,15,55,0.5,2.0,1.0,1.0,0
291,666,291,42,0,7,171,3,12,-25,-45,-30,-5,-30,15,1.0,0.5,2.0,1.0,0
233,445,233,419,0,5,50,12,12,21,140,75,5,65,44,1.0,2.0,1.0,1.0,0
126,494,126,292,17,12,223,2,10,-78,-90,-25,-10,-60,-42,1.0,1.0,1.0,1.0,1
252,108,252,148,10,12,319,17,12,35,-10,5,10,10,-25,1.0,1.0,2.0,1.0,1
69,212,69,1,14,12,185,14,12,-40,-45,-45,-25,-40,-20,0.5,1.0,0.5,1.0,1
120,342,120,571,10,16,463,3,12,20,45,45,-45,-55,-70,2.0,1.0,0.0,1.0,0
224,173,224,662,16,10,704,17,12,25,20,136,11,17,-13,0.5,1.0,2.0,1.0,1
695,94,695,132,1,2,597,17,12,-13,20,-5,0,-20,-7,1.0,1.0,0.5,1.0,1
672,355,672,29,2,12,409,6,10,-24,-33,-40,-115,-65,37,1.0,1.0,0.5,1.0,0
409,254,409,580,2,7,656,12,12,22,40,18,25,15,15,1.0,1.0,1.0,1.0,0
195,607,195,200,3,12,113,9,4,30,28,-5,43,10,-21,0.5,1.0,1.0,1.0,1
528,327,528,413,14,5,579,1,8,18,90,20,0,50,60,0.0,0.0,1.0,2.0,1
127,81,127,593,17,12,229,15,10,15,-15,-5,65,15,65,4.0,1.0,1.0,1.0,0
698,336,698,341,0,6,395,5,15,-5,25,-20,-10,-20,-20,1.0,1.0,0.5,1.0,1
422,705,422,331,17,12,692,3,7,21,-15,20,25,60,-21,1.0,1.0,2.0,1.0,1
432,397,432,138,14,12,236,11,12,-30,15,10,15,10,100,1.0,1.0,0.5,1.0,0
409,376,409,580,2,7,34,10,15,55,95,25,70,10,45,1.0,1.0,0.0,1.0,0
582,424,582,55,3,12,263,10,12,-55,-90,-108,-50,-58,-14,0.0,1.0,2.0,1.0,1
521,268,521,772,0,7,716,15,1,-14,-58,-24,21,-44,34,2.0,0.5,4.0,1.0,0
304,708,304,556,14,4,777,2,3,-72,-125,-95,-75,-65,-50,1.0,2.0,0.0,1.0,1
385,492,385,315,12,12,230,2,10,2,20,25,20,75,-2,1.0,1.0,1.0,1.0,1
560,70,560,180,6,5,311,14,12,70,88,35,-20,-5,-40,1.0,0.5,2.0,1.0,0
545,149,545,233,8,2,535,12,12,85,40,50,15,45,50,0.0,1.0,0.0,1.0,1
68,362,68,532,17,5,208,10,2,10,-5,15,-10,10,-30,1.0,1.0,1.0,1.0,1
672,732,672,29,2,12,682,6,7,-32,6,-11,-44,-29,-69,1.0,1.0,0.5,1.0,1
632,14,632,780,1,12,80,0,12,-5,35,5,60,20,20,1.0,1.0,2.0,1.0,0
641,341,641,569,14,12,529,3,12,50,15,35,40,10,-65,1.0,1.0,1.0,1.0,1
365,428,365,671,12,7,304,16,15,-55,-60,-40,-60,-25,-50,0.5,0.5,1.0,1.0,1
594,425,594,268,5,12,538,10,6,-15,-75,-75,-110,-40,-50,1.0,1.0,1.0,1.0,1
764,529,764,100,17,12,541,15,17,11,18,-57,45,-61,19,2.0,1.0,1.0,0.5,0
397,161,397,236,11,12,151,2,12,19,-4,15,10,10,10,2.0,1.0,1.0,1.0,0
111,670,111,188,9,15,336,8,6,0,0,20,-35,-15,-15,0.5,1.0,2.0,2.0,1
219,738,219,232,12,15,201,4,12,26,42,26,29,-14,43,1.0,1.0,1.0,1.0,0
408,647,408,607,2,12,131,12,9,5,35,50,20,0,-25,1.0,1.0,1.0,0.5,1
