First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2
462,199,462,477,0,7,398,17,4,0,74,0,74,0,26,0.5,1.0,1.0,1.0
530,19,530,169,8,12,44,0,14,-20,10,95,20,55,-30,1.0,1.0,0.5,0.5
22,411,22,529,12,7,46,16,15,23,5,-25,15,-10,41,0.5,0.5,1.0,1.0
649,656,649,184,3,7,10,17,12,-110,0,-20,35,15,38,2.0,1.0,1.0,1.0
768,548,768,730,15,2,526,17,12,2,41,39,-11,-21,-9,1.0,1.0,1.0,1.0
531,748,531,218,11,8,456,14,12,-4,32,-6,-3,-11,6,0.5,2.0,1.0,1.0
217,538,217,735,14,12,737,14,12,-27,-3,-82,-3,-82,-47,0.5,1.0,0.5,1.0
711,289,711,338,2,11,782,0,12,80,85,55,110,60,75,1.0,1.0,1.0,1.0
473,458,473,159,8,7,71,0,12,50,21,-11,31,-1,34,1.0,2.0,0.25,1.0
318,552,318,773,12,12,618,9,7,-36,-52,-52,-69,-52,-99,1.0,1.0,1.0,1.0
644,576,644,739,11,12,632,17,12,-39,-48,-13,-33,-3,-57,0.5,1.0,1.0,1.0
179,236,179,496,12,7,736,12,12,10,-80,-25,1,21,15,1.0,1.0,1.0,1.0
567,309,567,284,12,12,401,0,7,-5,20,3,-45,-17,0,1.0,1.0,1.0,1.0
447,412,447,333,0,12,461,16,15,-23,-50,-59,-30,-39,-25,1.0,1.0,1.0,1.0
15,304,15,462,0,12,567,14,4,22,-5,30,-20,-10,-10,1.0,1.0,1.0,1.0
613,207,613,335,10,1,682,9,12,30,52,15,15,15,44,0.5,1.0,2.0,1.0
126,27,126,297,17,12,660,12,7,-10,-20,40,39,-6,-10,1.0,1.0,1.0,1.0
38,335,38,490,13,12,404,5,15,16,17,-15,0,-15,-10,1.0,1.0,0.5,2.0
364,694,364,74,9,1,167,0,17,12,6,-52,67,12,-54,0.25,1.0,4.0,1.0
556,454,556,613,9,12,117,15,12,-7,-65,35,30,45,25,2.0,1.0,1.0,1.0
679,718,679,3,0,12,230,0,17,9,-50,-55,-20,-35,46,0.5,1.0,1.0,1.0
3,483,3,745,9,14,678,13,1,17,19,36,59,59,6,0.5,0.5,1.0,1.0
13,779,13,415,17,12,525,8,9,36,33,72,85,55,40,0.5,1.0,1.0,2.0
146,564,146,741,17,12,519,12,12,85,10,21,75,56,23,1.0,1.0,1.0,1.0
636,47,636,254,14,12,797,13,7,5,-15,15,25,25,-10,2.0,1.0,1.0,1.0
513,436,513,766,1,11,95,6,12,26,62,21,-13,41,64,1.0,0.5,2.0,1.0
122,421,122,85,12,12,431,2,15,170,-125,-95,-125,-15,-60,1.0,1.0,1.0,1.0
704,606,704,715,7,12,601,0,14,19,0,-9,55,21,9,2.0,1.0,0.5,1.0
231,346,231,628,0,16,270,13,12,-50,-33,177,-33,177,-35,0.5,1.0,0.5,1.0
558,261,558,702,6,12,469,12,12,-30,-17,-60,5,-25,-55,1.0,1.0,1.0,1.0
413,477,413,460,16,15,432,12,5,15,-1,36,41,-6,-65,1.0,2.0,0.5,1.0
379,40,379,116,15,9,487,13,10,5,-21,20,-4,32,-42,0.5,1.0,1.0,1.0
790,133,790,29,11,12,604,0,7,25,7,104,-11,-34,-77,2.0,1.0,1.0,1.0
34,682,34,595,10,12,466,5,12,10,-25,50,-50,-5,-40,1.0,1.0,1.0,1.0
566,285,566,360,12,12,544,1,12,10,5,10,-5,15,20,1.0,1.0,1.0,1.0
241,193,241,114,17,16,784,14,7,-10,-20,15,-30,15,-60,1.0,2.0,1.0,0.5
40,792,40,487,13,10,498,7,2,-4,32,-3,-12,-5,-38,1.0,0.0,1.0,1.0
486,322,486,64,16,15,274,5,12,-77,-31,56,39,56,-17,1.0,2.0,1.0,1.0
795,23,795,799,2,10,528,12,7,25,20,46,11,25,-6,1.0,0.0,1.0,1.0
653,463,653,14,9,14,110,0,7,84,55,28,55,38,-40,0.25,1.0,1.0,2.0
401,331,401,762,11,18,25,16,16,60,10,-10,55,50,35,0.5,2.0,1.0,2.0
397,60,397,239,11,12,552,17,12,30,28,32,15,30,25,0.5,1.0,1.0,1.0
89,235,89,384,3,17,699,12,12,-35,-45,20,45,5,5,1.0,1.0,0.5,1.0
221,220,221,213,0,17,535,0,12,25,25,50,25,25,25,1.0,1.0,0.5,1.0
41,685,41,105,4,12,250,10,8,-19,-79,-32,5,-15,-20,1.0,1.0,1.0,1.0
549,114,549,390,17,12,399,10,12,40,20,-10,50,20,55,2.0,1.0,1.0,1.0
360,225,360,720,10,12,449,16,10,-30,-25,-185,-10,-50,-20,2.0,1.0,1.0,1.0
422,83,422,337,17,12,248,15,10,20,-20,-40,95,75,45,4.0,1.0,1.0,1.0
283,323,283,687,17,10,33,12,4,50,90,50,65,50,40,1.0,1.0,1.0,1.0
549,760,549,390,17,12,37,15,18,28,-5,-15,46,14,32,1.0,1.0,1.0,0.5
301,149,301,689,12,7,545,12,12,-5,25,-10,-35,-25,85,1.0,1.0,1.0,1.0
452,521,452,66,9,14,788,0,7,-46,-46,-51,-66,14,-40,0.25,1.0,1.0,2.0
698,634,698,347,0,6,471,12,12,0,35,15,10,15,-15,1.0,1.0,1.0,1.0
347,34,347,686,13,12,595,10,12,25,-27,-27,28,28,-10,0.5,1.0,2.0,1.0
304,411,304,567,14,4,46,16,15,-12,-30,-55,10,-25,10,0.25,0.5,2.0,0.5
610,282,610,359,9,12,400,17,10,0,-25,5,50,5,40,4.0,1.0,0.5,0.5
727,709,727,263,17,1,343,10,7,-17,-30,-23,-12,-9,21,2.0,1.0,1.0,1.0
305,772,305,326,14,4,276,5,7,-40,-57,-40,-9,-8,-68,2.0,2.0,0.25,1.0
382,711,382,197,17,12,338,2,11,-105,-115,-70,-120,-35,-15,0.5,1.0,1.0,0.5
99,165,99,107,17,11,439,14,12,-56,-55,110,-109,-75,-70,1.0,0.5,1.0,1.0
488,286,488,470,14,4,467,1,12,-50,-65,-25,10,30,-10,0.0,2.0,1.0,1.0
22,194,22,529,12,7,397,3,12,8,20,15,-15,5,36,1.0,0.5,2.0,1.0
164,434,164,438,14,5,265,9,12,31,101,15,99,35,94,1.0,1.0,1.0,1.0
595,376,595,112,5,12,35,10,15,65,100,40,15,-5,-10,0.5,1.0,1.0,2.0
772,169,772,276,5,7,453,9,12,-2,10,-25,-9,-37,38,1.0,2.0,0.5,1.0
38,161,38,490,13,12,154,2,12,-15,-27,-25,-30,-30,-20,1.0,1.0,1.0,1.0
356,144,356,713,6,12,148,12,12,22,37,92,37,22,-28,1.0,1.0,1.0,1.0
77,590,77,768,9,14,190,10,17,-45,-45,-10,35,-20,-33,1.0,0.0,1.0,1.0
141,520,141,272,17,7,709,4,7,10,75,-16,-60,-15,1,1.0,1.0,1.0,1.0
329,507,329,402,16,4,202,17,12,1,36,29,6,-6,-16,0.5,1.0,1.0,1.0
434,549,434,265,9,12,390,17,12,-25,-11,-15,-45,-35,-64,2.0,1.0,0.5,1.0
759,498,759,52,15,18,368,5,17,-28,-58,-3,-76,-14,-40,0.25,1.0,2.0,1.0
304,456,304,567,14,4,624,15,17,-2,-17,-93,3,-53,10,0.5,0.5,1.0,2.0
642,255,642,163,17,7,650,12,12,7,24,15,24,5,-20,1.0,1.0,1.0,1.0
653,636,653,14,9,14,254,14,12,69,55,20,30,15,-15,1.0,1.0,2.0,1.0
338,173,338,179,3,12,717,17,12,-10,-20,-24,21,-8,22,2.0,1.0,1.0,1.0
446,362,446,50,12,18,211,10,2,-1,-15,-20,-25,-20,-29,1.0,1.0,1.0,1.0
619,218,619,172,0,16,776,14,12,-140,32,27,2,-23,22,2.0,1.0,1.0,1.0
266,623,266,348,15,10,630,14,7,-22,6,-30,-58,-30,-56,2.0,0.0,1.0,0.5
729,93,729,146,12,10,149,12,7,25,-54,7,-10,17,-22,1.0,0.0,1.0,1.0
203,345,203,296,9,7,586,9,14,-15,-25,-5,-65,-25,-15,0.25,2.0,0.25,2.0
340,166,340,434,3,12,463,14,12,-30,-25,-20,35,-20,35,1.0,1.0,1.0,1.0
789,458,789,49,11,12,71,0,12,15,40,40,3,-10,-8,1.0,1.0,1.0,1.0
513,498,513,766,1,11,368,5,17,0,10,-5,-70,15,35,0.5,0.5,4.0,2.0
746,221,746,189,14,12,213,0,17,-13,-42,-86,3,0,28,0.5,1.0,2.0,1.0
588,767,588,692,14,7,732,15,2,9,-32,-22,32,10,66,1.0,0.5,2.0,1.0
552,733,552,618,9,7,598,0,12,62,68,35,93,50,92,0.5,2.0,1.0,1.0
615,243,615,131,6,12,503,17,12,-5,-15,-30,-90,-30,5,0.5,1.0,2.0,1.0
578,191,578,485,14,12,711,4,7,61,15,0,27,-10,-11,1.0,1.0,1.0,1.0
152,354,152,315,15,18,75,6,10,-40,-20,20,-50,-30,15,1.0,4.0,0.25,2.0
526,53,526,546,12,12,518,0,9,25,-15,-10,75,-5,60,1.0,1.0,1.0,1.0
481,598,481,559,12,12,610,17,10,-34,-13,-11,-21,-16,38,1.0,1.0,1.0,1.0
658,362,658,224,0,3,211,10,2,-10,-23,-20,17,-20,8,1.0,0.0,1.0,1.0
361,612,361,747,10,2,593,10,1,0,-2,15,15,15,5,1.0,1.0,1.0,1.0
174,481,174,122,17,12,559,12,12,-6,-2,16,-5,4,-54,1.0,1.0,1.0,1.0
380,743,380,16,15,0,512,5,12,-22,13,-12,-6,2,32,0.5,0.5,1.0,1.0
212,390,212,188,14,12,168,8,12,25,-5,-70,70,-35,85,1.0,1.0,2.0,1.0
730,338,730,207,12,7,179,3,12,5,5,3,-25,-2,-3,1.0,0.5,2.0,1.0
404,780,404,253,17,12,722,8,9,-30,-26,29,49,-7,-4,0.5,1.0,1.0,2.0
169,748,169,453,9,12,456,14,12,6,34,24,0,19,-24,1.0,1.0,1.0,1.0
686,27,686,520,1,17,660,12,7,5,25,40,9,9,-10,1.0,1.0,0.5,0.5
360,356,360,720,10,12,713,6,12,-25,15,-95,-40,-25,-10,2.0,1.0,1.0,1.0
190,116,190,710,4,12,287,5,12,-15,-85,-14,5,-45,-56,2.0,1.0,0.5,1.0
163,345,163,464,14,12,586,9,14,56,50,45,54,10,65,2.0,1.0,1.0,1.0
394,395,394,406,1,12,783,14,12,-30,127,12,92,12,92,2.0,1.0,0.0,1.0
473,308,473,159,8,7,683,0,18,50,20,2,10,-8,5,1.0,2.0,0.25,1.0
284,619,284,450,17,10,172,0,16,50,85,25,60,75,15,2.0,1.0,1.0,0.5
121,392,121,581,10,16,96,14,12,40,80,50,-50,-35,-25,1.0,1.0,1.0,1.0
558,748,558,702,6,12,456,14,12,-9,15,-31,-38,-36,-59,1.0,1.0,1.0,1.0
311,48,311,63,9,5,245,13,7,-15,50,10,-5,-15,-20,0.25,0.25,2.0,4.0
2,510,2,307,9,14,656,9,11,0,0,13,18,20,20,0.5,2.0,0.25,2.0
627,257,627,78,17,16,289,5,12,24,13,38,48,-45,-38,1.0,0.5,2.0,1.0
734,70,734,661,0,12,317,14,12,5,-13,30,-93,-40,-76,2.0,1.0,1.0,1.0
333,587,333,7,16,16,777,14,7,15,65,137,5,17,-22,1.0,2.0,0.5,0.25
128,756,128,246,17,12,649,4,12,-37,-13,-26,-50,-25,-9,1.0,1.0,1.0,1.0
55,285,55,743,0,14,544,1,12,35,10,25,60,45,55,2.0,1.0,1.0,1.0
431,261,431,138,14,12,469,12,12,-45,-10,55,30,90,-10,1.0,1.0,1.0,1.0
182,447,182,663,0,14,333,0,12,3,35,-1,15,-1,5,1.0,1.0,0.5,1.0
737,333,737,560,6,13,7,16,16,16,-42,-108,49,6,56,1.0,0.25,0.5,2.0
787,418,787,258,8,9,349,2,15,-5,15,32,-52,-55,-41,2.0,0.5,1.0,1.0
597,561,597,511,17,10,508,17,12,20,10,10,2,10,24,0.5,1.0,1.0,1.0
196,438,196,15,3,12,305,6,5,14,-29,14,11,19,-53,1.0,1.0,1.0,1.0
113,117,113,126,10,12,356,12,12,-40,-5,20,-20,-25,5,1.0,1.0,1.0,1.0
771,571,771,693,4,12,515,9,12,45,12,17,57,82,-4,1.0,1.0,1.0,1.0
523,300,523,238,11,12,694,12,7,25,5,80,100,65,-20,2.0,1.0,1.0,1.0
138,589,138,441,0,7,160,10,12,5,70,80,35,45,37,1.0,1.0,0.0,1.0
454,788,454,117,15,12,260,8,9,-18,25,-82,-28,-45,4,1.0,1.0,1.0,2.0
519,541,519,383,6,12,144,16,2,-25,-25,-53,-25,-5,-7,1.0,1.0,0.5,1.0
729,270,729,146,12,10,370,14,7,-21,-34,-53,-40,-77,-32,1.0,0.0,1.0,1.0
175,333,175,199,17,12,7,16,16,15,-5,-80,19,23,28,2.0,1.0,0.5,1.0
396,245,396,655,11,12,394,17,7,-15,10,-20,-30,-90,-20,1.0,1.0,1.0,1.0
48,540,48,245,13,7,31,14,12,0,-45,0,-60,5,-25,1.0,1.0,2.0,1.0
331,24,331,25,16,16,440,12,7,-33,-10,20,-95,-40,-91,1.0,2.0,0.25,0.25
568,465,568,676,12,12,509,3,12,25,65,20,0,0,-15,1.0,1.0,1.0,1.0
584,560,584,585,15,12,183,6,5,-55,-48,20,-75,-40,-50,1.0,1.0,0.5,2.0
511,460,511,0,9,11,780,0,10,30,13,-30,33,0,24,1.0,2.0,2.0,0.5
88,65,88,448,17,15,18,6,12,5,-35,100,30,0,-65,2.0,1.0,0.5,1.0
382,562,382,197,17,12,143,17,12,-55,-60,-40,-73,-5,20,0.5,1.0,0.5,1.0
672,214,672,30,2,12,484,1,7,-14,2,18,-55,-2,-34,1.0,1.0,1.0,1.0
176,469,176,611,12,12,90,9,12,-35,-14,-36,-52,-33,-65,1.0,1.0,1.0,1.0
438,214,438,305,6,5,484,1,7,16,19,29,19,29,17,1.0,1.0,0.5,2.0
300,36,300,694,12,7,491,13,12,-30,-7,-37,-25,-25,29,1.0,1.0,1.0,1.0
425,798,425,548,10,6,293,14,8,20,70,100,0,-40,20,1.0,1.0,1.0,1.0
773,64,773,132,3,4,268,6,12,12,-12,12,11,17,41,1.0,0.5,1.0,1.0
317,220,317,619,0,8,535,0,12,-49,25,-45,-5,-5,25,1.0,1.0,0.5,1.0
423,455,423,549,17,12,568,15,12,3,-15,30,115,110,32,2.0,1.0,1.0,1.0
574,772,574,634,6,12,276,5,7,-3,6,-12,24,0,-17,1.0,1.0,1.0,1.0
148,712,148,205,6,12,339,2,11,-60,-40,-40,-25,20,-30,1.0,1.0,1.0,0.5
528,330,528,421,14,5,435,16,4,18,60,-30,10,20,60,0.5,1.0,1.0,2.0
421,410,421,431,2,15,444,2,7,-15,-15,-30,40,30,-10,2.0,1.0,2.0,1.0
392,278,392,96,14,12,111,6,5,5,-35,10,10,20,10,2.0,1.0,1.0,0.5
697,273,697,301,1,2,721,9,12,52,60,55,60,35,28,1.0,1.0,0.5,1.0
546,439,546,237,8,2,537,17,12,97,69,47,59,44,50,1.0,1.0,0.5,1.0
675,660,675,125,11,12,201,9,17,-19,-24,-91,6,-76,20,1.0,1.0,1.0,2.0
788,70,788,260,8,9,317,14,12,45,65,92,-62,5,-51,2.0,1.0,1.0,1.0
265,16,265,680,17,12,72,0,7,40,30,65,0,35,15,1.0,1.0,1.0,1.0
72,164,72,409,14,12,438,14,5,-51,-140,-35,21,-5,20,1.0,1.0,0.5,0.5
413,10,413,460,16,15,668,17,12,36,87,65,45,26,27,0.5,1.0,1.0,1.0
81,656,81,232,15,10,10,17,12,-125,5,20,-10,-15,-45,1.0,1.0,4.0,1.0
302,548,302,775,17,7,526,17,12,-40,-50,-50,-25,-50,5,0.5,1.0,0.5,1.0
15,299,15,462,0,12,625,9,1,-40,-80,-5,-65,-35,-50,4.0,1.0,0.5,1.0
33,92,33,594,10,12,150,12,7,15,-10,40,-15,-5,-35,0.0,1.0,1.0,1.0
521,473,521,788,0,7,159,8,7,-4,26,52,56,12,25,0.25,1.0,1.0,2.0
747,739,747,457,14,12,209,4,12,20,3,29,8,-17,52,1.0,1.0,1.0,1.0
614,730,614,336,10,1,207,12,7,50,67,37,25,32,30,0.0,1.0,1.0,1.0
264,697,264,186,6,12,301,1,2,23,10,-5,-35,-15,2,0.5,1.0,1.0,1.0
207,301,207,682,9,12,689,12,7,-30,-55,-30,-20,-20,-95,0.5,1.0,1.0,2.0
154,579,154,6,15,7,531,12,7,30,50,15,24,45,87,2.0,1.0,0.5,0.5
532,443,532,588,3,8,671,12,7,-5,-25,27,55,37,11,2.0,0.0,0.0,0.5
477,657,477,432,12,5,312,0,3,15,89,44,-3,46,70,1.0,0.5,0.5,1.0
256,575,256,731,5,12,514,17,12,-15,-18,-13,-18,-13,-29,1.0,1.0,1.0,1.0
271,453,271,290,6,7,587,9,14,46,60,25,-15,49,0,2.0,2.0,0.25,1.0
614,568,614,336,10,1,676,12,12,10,7,-10,20,-20,12,1.0,1.0,1.0,1.0
84,348,84,543,6,12,79,17,1,5,-5,35,0,45,25,0.5,1.0,2.0,1.0
96,479,96,264,13,12,291,1,7,-20,-45,-2,-65,-2,-46,1.0,1.0,1.0,1.0
365,574,365,684,12,7,634,6,12,-30,-58,-3,-58,12,-51,1.0,1.0,1.0,1.0
549,719,549,390,17,12,93,9,12,44,39,35,52,55,62,0.5,1.0,2.0,1.0
761,235,761,640,13,18,699,12,12,-10,-20,10,10,10,-10,1.0,1.0,1.0,1.0
792,681,792,498,7,2,465,5,12,40,-15,30,42,30,58,2.0,1.0,0.5,1.0
396,89,396,655,11,12,384,3,17,25,15,-20,-45,-5,5,0.5,1.0,1.0,2.0
214,107,214,484,1,7,332,17,12,30,-20,-48,60,17,41,1.0,1.0,1.0,1.0
456,423,456,624,15,17,549,17,12,-70,-108,28,-138,-72,-60,1.0,0.5,2.0,1.0
46,712,46,774,12,4,339,2,11,15,-100,-55,-35,-40,-50,1.0,2.0,0.0,1.0
733,674,733,598,0,12,277,2,12,-38,-112,-50,-33,-45,-62,1.0,1.0,1.0,1.0
147,772,147,311,3,12,276,5,7,-13,-27,-15,36,32,12,2.0,1.0,1.0,0.5
559,476,559,532,6,5,365,12,12,25,17,-29,16,-41,-50,1.0,2.0,1.0,1.0
135,323,135,177,3,12,33,12,4,15,63,17,75,45,85,1.0,1.0,1.0,1.0
16,631,16,72,0,7,225,13,12,-20,-50,-32,30,-2,-5,0.5,1.0,1.0,1.0
354,28,354,75,6,10,196,12,7,5,10,5,44,14,-60,1.0,0.0,1.0,1.0
637,555,637,256,14,12,653,9,12,15,0,15,30,30,-8,1.0,1.0,1.0,1.0
84,712,84,543,6,12,339,2,11,-75,-85,-45,-55,-25,-5,1.0,1.0,1.0,0.5
344,206,344,304,0,12,8,12,12,10,-23,0,33,20,0,1.0,1.0,1.0,1.0
34,525,34,595,10,12,389,11,10,-35,-30,30,-25,-5,-15,1.0,1.0,2.0,1.0
163,329,163,464,14,12,402,16,4,56,25,5,99,35,80,0.5,1.0,1.0,1.0
430,8,430,141,14,12,418,6,2,-28,50,-91,50,-65,50,1.0,1.0,1.0,1.0
156,446,156,654,12,12,50,12,18,81,25,5,10,50,-41,1.0,1.0,1.0,1.0
724,210,724,137,6,15,778,17,10,20,24,27,89,75,89,0.5,1.0,2.0,2.0
455,631,455,568,15,12,225,13,12,17,70,-22,5,-32,-17,1.0,1.0,0.5,1.0
780,618,780,722,8,9,396,9,12,10,24,9,-41,15,-4,1.0,0.5,0.5,1.0
276,369,276,445,9,2,614,13,12,-3,10,15,45,25,80,0.5,1.0,2.0,1.0
412,777,412,461,16,15,251,2,12,-30,-25,30,-55,-70,-30,1.0,1.0,0.5,1.0
540,208,540,31,14,12,681,9,12,0,50,15,20,-15,85,1.0,1.0,1.0,1.0
242,587,242,578,17,12,777,14,7,-20,20,-8,10,-8,-7,1.0,1.0,1.0,1.0
37,73,37,488,13,10,378,5,12,20,12,37,40,50,41,1.0,1.0,0.5,1.0
359,77,359,664,12,12,768,9,14,-5,-30,10,-25,15,5,1.0,1.0,1.0,1.0
381,3,381,23,15,0,745,9,14,-5,43,17,-30,-20,-35,1.0,1.0,1.0,0.5
638,327,638,255,14,12,590,1,8,20,-20,20,30,45,15,0.0,1.0,2.0,2.0
698,169,698,347,0,6,453,9,12,-25,3,-45,-33,-45,-20,2.0,2.0,0.25,1.0
670,570,670,342,8,6,357,1,12,-4,-48,10,7,10,-51,0.5,1.0,2.0,1.0
787,609,787,258,8,9,523,9,12,30,60,72,-12,25,39,1.0,0.5,0.5,1.0
180,243,180,354,0,7,503,17,12,-35,-85,-45,-65,5,10,1.0,1.0,1.0,1.0
639,742,639,658,14,12,244,9,12,-78,-70,-22,8,-31,-48,1.0,1.0,1.0,1.0
125,777,125,429,12,12,251,2,12,15,25,30,-50,-50,20,1.0,1.0,1.0,1.0
790,316,790,29,11,12,495,0,7,34,27,139,-6,-4,-132,2.0,1.0,1.0,1.0
363,324,363,73,9,12,500,15,12,20,40,-95,40,-50,5,2.0,1.0,1.0,1.0
154,285,154,6,15,7,544,1,12,45,50,30,30,45,95,1.0,1.0,1.0,1.0
147,399,147,311,3,12,662,11,18,-5,25,10,55,45,105,2.0,1.0,1.0,1.0
595,251,595,112,5,12,524,10,12,15,80,35,15,25,5,1.0,1.0,1.0,1.0
471,581,471,229,17,10,734,12,7,31,-32,-12,27,27,-54,1.0,0.0,1.0,1.0
227,476,227,261,4,12,365,12,12,25,44,-9,6,-36,-60,1.0,1.0,1.0,1.0
668,301,668,45,14,12,689,12,7,15,-10,15,75,45,-85,1.0,1.0,1.0,1.0
179,128,179,496,12,7,246,17,12,55,-17,-10,41,46,7,1.0,1.0,1.0,1.0
2,481,2,307,9,14,559,12,12,-11,-20,-1,16,21,-52,1.0,1.0,1.0,1.0
175,506,175,199,17,12,77,9,12,11,5,28,-11,11,32,0.5,1.0,2.0,1.0
410,481,410,444,2,7,559,12,12,24,63,66,56,31,8,1.0,1.0,1.0,1.0
488,271,488,470,14,4,290,6,7,-86,-105,-45,-40,-64,-30,1.0,0.5,1.0,1.0
454,381,454,117,15,12,23,15,0,-8,0,-60,-40,-50,13,2.0,1.0,1.0,1.0
468,154,468,91,9,12,6,15,7,-35,-70,-20,2,-22,-95,1.0,1.0,1.0,2.0
18,116,18,318,0,14,287,5,12,-5,-80,-29,-10,-85,-41,0.5,1.0,0.25,1.0
638,204,638,255,14,12,637,9,7,15,10,45,50,45,-15,1.0,1.0,1.0,1.0
477,188,477,432,12,5,106,4,12,15,111,66,9,41,120,1.0,0.5,2.0,1.0
481,509,481,559,12,12,395,17,7,26,62,14,4,-61,62,1.0,1.0,1.0,1.0
666,558,666,174,3,12,702,6,12,20,52,35,60,35,5,1.0,1.0,1.0,1.0
482,705,482,98,14,12,705,3,7,-34,-85,-20,-60,-30,-66,1.0,1.0,1.0,1.0
115,322,115,288,5,12,274,5,12,-94,0,-7,-5,50,37,1.0,1.0,1.0,1.0
441,318,441,185,17,17,773,12,12,20,35,65,60,78,32,1.0,1.0,0.5,1.0
68,44,68,542,17,5,494,6,12,17,19,20,-11,-10,-30,2.0,1.0,0.5,1.0
392,740,392,96,14,12,210,4,12,-13,-15,2,-17,-74,-10,1.0,1.0,1.0,1.0
24,22,24,440,12,7,529,12,7,20,20,25,85,30,50,1.0,1.0,1.0,1.0
767,617,767,732,15,2,130,6,15,-47,59,-28,-95,-60,-7,2.0,1.0,0.25,1.0
588,586,588,692,14,7,234,15,12,-18,-78,-75,17,-25,89,1.0,0.5,2.0,1.0
251,426,251,524,10,12,572,2,7,-15,-90,-30,-110,-50,-55,0.0,1.0,1.0,1.0
685,778,685,250,10,8,328,16,4,32,44,-11,-25,-7,-20,2.0,1.0,1.0,1.0
718,69,718,230,0,17,1,14,12,46,100,80,15,40,9,2.0,1.0,0.5,1.0
752,678,752,5,16,8,623,0,12,10,10,65,10,85,35,1.0,1.0,0.25,1.0
305,6,305,326,14,4,88,6,12,-20,-29,-23,-15,-10,-30,1.0,0.5,1.0,1.0
572,443,572,633,9,12,671,12,7,20,23,13,58,23,21,0.5,1.0,1.0,2.0
286,382,286,467,1,12,197,17,12,50,75,50,50,5,-10,1.0,1.0,1.0,1.0
85,415,85,569,6,12,575,15,12,-15,0,-130,30,-20,55,0.5,1.0,2.0,1.0
53,602,53,518,0,9,685,0,9,5,32,-10,10,0,-12,2.0,0.25,2.0,0.25
641,450,641,580,14,12,374,3,12,50,-20,26,65,36,-30,1.0,1.0,1.0,1.0
37,650,37,488,13,10,320,0,12,40,17,42,35,40,16,1.0,0.5,0.5,1.0
717,593,717,455,12,5,707,5,12,25,48,35,52,42,93,1.0,1.0,2.0,1.0
675,496,675,125,11,12,482,12,12,-80,-15,0,20,-45,35,1.0,1.0,1.0,1.0
591,135,591,27,12,12,177,3,12,38,-23,29,-35,1,-55,1.0,1.0,1.0,1.0
362,131,362,211,10,2,673,17,15,20,25,-5,-20,-5,-15,1.0,1.0,1.0,1.0
333,412,333,7,16,16,461,16,15,10,35,80,5,-20,0,0.5,0.5,1.0,0.5
285,156,285,544,1,12,654,12,12,-125,-55,-30,-35,-80,5,1.0,1.0,1.0,1.0
436,452,436,95,6,12,66,9,14,4,28,9,8,-26,6,2.0,1.0,0.5,1.0
667,40,667,182,14,12,487,13,10,-26,-47,-22,0,-20,-55,2.0,1.0,1.0,1.0
41,504,41,105,4,12,120,13,5,22,-16,8,-1,25,-15,2.0,1.0,2.0,0.5
171,661,171,562,6,12,329,16,12,18,9,-12,35,5,50,2.0,1.0,0.5,1.0
477,674,477,432,12,5,277,2,12,-11,-11,4,-6,26,38,1.0,1.0,1.0,1.0
649,75,649,184,3,7,376,5,12,-35,-55,-20,10,-25,48,1.0,2.0,0.5,1.0
218,514,218,776,14,12,386,3,17,120,-37,-57,-97,-32,-27,0.5,1.0,1.0,1.0
437,138,437,476,6,5,441,0,7,-1,-77,-68,13,-38,-24,2.0,0.25,0.25,2.0
763,223,763,101,17,12,241,10,7,-15,-22,-43,23,-2,-41,2.0,1.0,1.0,1.0
583,789,583,792,3,12,49,11,12,20,31,-22,48,28,88,1.0,1.0,1.0,1.0
156,628,156,654,12,12,20,15,7,105,-2,20,-9,65,-40,0.5,1.0,1.0,1.0
788,6,788,260,8,9,88,6,12,27,36,64,-22,10,-26,1.0,0.5,2.0,1.0
341,523,341,538,3,12,238,11,12,-5,-10,-70,-45,-20,30,1.0,1.0,1.0,1.0
331,120,331,25,16,16,582,10,16,-30,-15,5,10,10,5,2.0,0.5,4.0,0.5
669,495,669,363,8,6,422,2,10,-58,-140,-60,-55,-40,-72,1.0,0.5,1.0,2.0
669,636,669,363,8,6,254,14,12,5,0,5,10,-10,-25,2.0,1.0,1.0,1.0
28,653,28,196,12,7,14,9,14,-49,5,-5,-24,-19,70,1.0,2.0,0.5,1.0
143,349,143,346,17,11,616,17,1,60,-35,40,-10,55,-35,0.5,0.5,0.5,1.0
135,54,135,177,3,12,744,0,14,5,28,7,55,30,60,1.0,1.0,1.0,1.0
378,163,378,358,15,9,464,14,12,-40,-69,-13,-93,-3,-107,1.0,1.0,1.0,1.0
143,623,143,346,17,11,630,14,7,58,27,0,-18,15,-37,1.0,1.0,1.0,1.0
576,492,576,632,17,12,233,2,10,17,28,18,58,18,59,1.0,1.0,1.0,1.0
779,682,779,525,8,9,466,5,12,-22,-55,-12,-45,0,-67,1.0,1.0,0.0,1.0
375,704,375,118,17,1,715,7,12,-16,20,5,-20,-35,-66,1.0,1.0,1.0,1.0
770,472,770,28,15,11,13,12,12,48,-23,6,39,26,-57,1.0,1.0,0.5,1.0
21,417,21,530,12,7,576,16,12,-40,-30,-110,-40,-115,6,0.5,0.5,1.0,1.0
